Régulièrement, je feel maso et je reviens me taper l'entièreté de ce débâcle. De un, c'est douloureusement drôle et de deux, ça fait du bien desfois de se rendre compte qu'on n'est pas complètement barge à la P&G.;2;0;0
19:37 Vled, je compatis... moi aussi j'avais mon casque;0;0;0
oh mon dieu, j'en suis à 1h de visionnage, mais comment vous faîtes ??? le coup des sources, j'en peux plus ! Mais qu'est ce que vous attendez pour aller mesure des bébé d'avant 1969, euuh 1950 !;0;1;0
Je trouve ce Live particulièrement désagréable à écouter. Jamais vu un tel discours de sourd ...;0;0;0
Mandarine et banane!! 😂 je suis accro à cette vidéo 😂;2;0;0
Wah mais l'art de dire dans la MÊME phrase que Grossman, Einstein et Darwinn ont tort.;0;0;0
Je ne savais pas que les moyennes ne faisaient pas parties des statistiques... Merde 4 ans à l'étudier à l'université pour rien! Heureusement qu'il m'a éclairée... Soyons plus sérieux, je vois beaucoup de livres dont il est l'auteur, dont 3 de mars 2016 à base de révélations et mystère sur les pyramides et l'ile de pâques. Serait ce les livres en question dans le live?;0;0;0
En tout cas, bravo pour votre patience et votre démonstration de respect. Votre travail fait avancer la zététique et aide à mieux la faire comprendre par tous. Merci. (Et acceptez mes excuses, je n'ai pas fait honneur à votre travail, j'ai zappé au bout de 20 minutes tellement moi, je n'avais plus de patience...|));3;0;0
JG en pls, one way officiel doit avoir écrit la moitié des 8000 commentaire. Soit un serviteur, soit le grand Hermès trismégiste en personne.;0;3;0
vous confondez pas attaque ad hominem AVEC ad personam ?;1;0;0
"La fin est épique <3   Mais honnêtement, je n'arrive pas à rire de ce genre de personne. Les personnes comme monsieur Grimault me font peur, non pas dans leurs actes, mais dans le manque de responsabilité  et le manque de ""devoir moral"" (je sais pas comment dire ça autrement) quand ils annoncent quelque chose de ""vrai"". Y a un réel danger, qui devrait être à mon humble avis, mis plus souvent en avant dans vos vidéos, qui est celui de la dérive sectaire et de la dérive thérapeutique. C'est principalement ça qui fait que je n'arrive pas à en rire, et quand je vois à quel point votre patience et vos démarches explicatives sont salutaires, je pense apercevoir la mauvaise foi de ce monsieur qui se défend encore avec des bêtises. J'y connais peu en bio, mais qu'importe le souci n'est pas là, si un jour je dois apprendre la bio, je souhaiterai simplement avoir la possibilité d'avoir la preuve que ce qu'on m'enseigne est vrai. Donc énormément de choses passent par la méthode oui, qu'importe son nom (zététique) du moment où elle fonctionne et qu'on peut savoir objectivement qu'elle fonctionne hein...  Bref, je lis les commentaires ici et je vois que beaucoup en ris, je me demande juste s'il y en a d'autres dans mon cas, qui se sentent plutôt inquiets face à se genre de raisonnement et cette malhonnêteté. Bravo pour vote sang froid, notamment quand il cherche à vous descendre avec petitesse concernant votre situation au chomage par exemple. Cet homme n'est pas bienveillant.";4;45;0
BANANE !!!!!!!!!!!!!!!!!!!!;0;0;0
Ce type est épuisant c'est effarant.;0;0;0
j'ai hâte de le voir le film suivant !;0;0;0
Mais à 13ans il dirigeait déjà une équipe de sauveteurs... qu'est-ce que vous lui cassez les couilles avec vos questions alors qu'il devrait être occupé à sauver des vies. Des égoistes que vous êtes. Faut arreter de remettre en doute toutes ses declarations une bonne fois pour TOUTES et dar dar...               ...Digrade.;2;13;0
Quand tu demandes à Grimault l'heure qu'il est, il te répond en te demandant si tu sais comment fonctionne une montre à quartz.;0;0;0
1:11:34  Mendax : Vous confirmez? Grimault : Oui Mendax : Eh ben les gens iront verifier. Grimault : Non non non... Franchement ce passage avec la petite anotation me fait pleurer de rire a chaque fois.;2;24;0
Quel filou, ce Jacques Grimault.....;0;1;0
1:00:00 LA QUESTION EST : Ou sont les données obstétriques de Jacques Grimault allant des égyptiens aux années 1960... Les poids des bébés et leur taille au centimètre prêt sont indiqués dans les hiéroglyphes ?;2;5;0
la 2ème heure de l'interview est à VOMIR. c'est du grand n'importe quoi!?!;1;0;0
"AhAhhahah....  Thomas(bravo pour la meilleure question égyptologique de tout les temps) :""Prouvez nous qu'un bébé fait en moyenne une coudée et pèse en moyenne pi en kilos à la naissance???"" ça va faire avancer le schmilblick...lol  Si ces sources sont solides et fiables il n'est pas sensé les divulguer. ne pas trahir, BRAVO M. Jacques GRIMAULT de ne pas faire partie des traitres. Pour tout  ceux qui veulent savoir (ou voirça)..""Cherchez, vous trouverez!""  scoop : position d'accouchement à genoux=moins dangereux et moins douloureux pour l'enfant et la mère.(accouchement à la verticale = pas de tassement de vertèbres chez l'enfant...sont là tes 2cm Thomas)  En médecine moderne, pour mieux traumatiser les enfants dès la naissance il est fort recommandé d'accoucher à l'horizontale = maximum de douleur et de problématique chez la mère et l'enfant.";13;0;0
Courage, courage.;0;0;0
Quel jugement calme de la part de Jacques Grimault + Quel énervement poli de la part de Thomas C. Durand (Acermendax) et Vled Tapas = Quelle bataille !  Dommage Messieurs. 😕;23;0;0
Je devrais arreter de regarder vos stream. Je vais perdre mes dents a les faire grincer comme ca.;2;0;0
bande de pauvre gas;1;0;0
monsieur grimault, sachez que j'ai décidée d'un protocole non reconnu par les scientifiques car trop en avances sur les mentalités, qui prouve que mon corps n'est composé que de gaz. bref, gros troll, merci bisous, merci!;1;0;0
https://www.youtube.com/watch?v=dmYtr8HdOq8;0;0;0
PTDR ! Il faudrait une température de au moins 1135°C pour avoir une variation de 6 cm dans la taille du pyramidion.;0;22;0
"le sophisme ""c'est dans mon livre"", est souvent utilisé par Alain Soral maintenant que j'y repense";2;1;0
Lisez la définition de la mégalomanie. On a quelqu'un qui se prend pour un Dieu. C'est un pauvre type triste.;0;0;0
J'étais a priori tout de votre coté, mais vous ne faites usage d'aucune des techniques (morales) qu'on nous enseignât. Je suis dégoutée. Et dans l'argutie, au finish... ben malgré ma peine il faudrait que je vote JG à la rhéto? OH LES NULS :(;1;0;0
2018... Toujours pas de nouvelles révélations sur les pyramides... Bah alors Jacques... ????;0;0;0
ça va faire 2 ans bientôt, à quand le match retour ?;0;0;0
d'accord Grimault c'est du pipau mais pourriez vous nous presenter une traduction/commentaire de la stéle de l'inventaire autre que celle que on peut telecharger ici? http://www.egittologia.net/public/ext/fb_stele_inventario.pdf;4;0;0
je sais pas si Mendax a fait moine bouddhiste en option au BAC mais j'admire son calme, respect. On sent l'envie d'en finir vers la fin mais je comprends vu le débat stérile et impossible avec cette personne...Vous avez pensé à envoyer ça à Malaise TV ? X) sorry l'ambiance est tellement cringe quand on aime la TeB....Sinon, continuez comme ça toute la team vous faites du beau boulot |) mais je vous expliquerais ça dans mon prochain commentaire ^^;0;1;0
Hey la tronche en biais est ce que vous ne confondez pas attaque ad hominem et attaque ad personam ?   STRAPONTIN, tu m'as tué !!! mdr;2;0;0
Vous demandez de rester calme dans les commentaires, mais je vous avoue c'est difficile ... c'est affligeant de voir qu'un tel personnage mette autant de moyens au profit de ses théories fumeuses qu'il est incapable de défendre, si ce n'est par un bête et simple argument d'autorité et d'ancienneté scientifique. Moi même étudiant en archéologie, cette personne adopte une méthodologie qui va absolument à l'encontre de ce qui nous est indiqué de faire ne serait-ce que pour une quelconque publication : lui se garde de mentionner ses sources et passe directement par le cinéma, car c'est le média qui touchera le plus de personnes. Un gros portefeuille, des théories sexy profitant du manque de critique général. Moi même j'ai été convaincu par cet homme, jusqu'à ce qu'on me montre comment se construit la science et que objectifs elle remplit ce qui a bien-sur totalement changé mon approche et mon point de vue. Alors oui, lire, questionner, réfuter, tout en gardant la modestie d'accepter de se tromper, c'est comme ça qu'à mon sens la science se développe.  Continuez comme ça en tout cas, j'ai passé deux heures utiles !;0;4;0
Bravo ! Une belle leçon de méthode, de calme et d'intelligence, face à un individu franchement détestable et pas seulement. Car derrière les fantaisies et la méthode absurde de Grimault, il y a le fumet nauséabond d'une extrême droite décomplexée qui emmène l'auditeur de la singularité recherchée et présentée comme une vertu au complotisme, et du complotisme au rejet de l'autre. Pas étonnant de voir ce monsieur sur un site antisémite comme E et R. Belle leçon de calme olympien.;0;6;0
"Mendax, on sent que tu es (étais, j'espère) au chômage à l'époque, je crois que ""discuter science avec JG"" serait le premier truc à disparaître de mon emploi du temps à cause du boulot. Par contre il m'a énervé papy, avec ses histoires de pseudozététique et de salades de fruits.";0;0;0
Ça m'a donné un mélange d'envie de pleurer et de vomir quand il a fait son attaque sur le chômage. Au début, je me disais que ce type était la caricature parfaite du sophiste, tel qu'on l'imagine en cours de philo et tel que le décrit Socrate (longs discours pour nous perdre, arguments fallacieux, etc...), ensuite, je me suis dit qu'il était en fait mauvais sophiste, en plus d'être dangereux. Mais là... Là, j'ai carrément réalisé qu'il était méchant. C'est pire que l'immoralité de mettre n'importe quoi dans la tête des gens | il veut le MAL des gens.;0;18;0
"Bon, comme je suis très joueur, j'ai téléchargé google earth. Entre gizeh et le centre de l'ile de pâque, j'ai 16 168 km perso. J'ai très la flemme de rechercher dans la vidéo quelles étaient les valeurs annoncées mais vous avez les miennes. Je suis trop un égyptologue !   Bon, après être devenu un égyptologue digne de ce nom (nous venons de le voir au dessus), je me suis dit que c'était pas assez pour moi et que j'allais aussi devenir biologiste. Donc j'ai été sur Wikipédia, j'ai tapé ""rat-taupe nu"" (ou ""nue"" selon si c'est le rat ou la taupe <- moi non plus je comprend pas cette phrase mais elle a été dites pas un spécialiste J. Grimault donc je la ressort pour faire classe), puis j'ai tapé ""tardigrade"".   Après j'ai pas tapé ""Théorie de l'Évolution"" dans Wikipédia, parce que, faut pas déconner, j'ai autre chose à faire que lire un résumé d'une théorie que je connais déjà bien...  Bon, alors après ces lectures kékilensor ?  Que l’appellation rat-taupe nu inclus deux espèces, ce sont des rongeurs (donc pas du tout des taupes) qui ont la particularité d'être sociaux : bon y'a une reine et différentes caste dans le groupe, ce qui se traduit par des particularité physiques, comme chez les abeilles quoi.  Alors, pourquoi, les rat-taupes remettent en cause l'évolution ?  Pourquoi pas les abeilles ?  Bon, ben là j'ai cherché par moi même, mais, je vois pas. C'est vraiment dommage que Mr Grimault n'ai pas daigné nous faire part de ses questionnements sur le sujet...   Le tardigrade... enfin, les tardigrades vu que c'est quand même un clade très large, ben à part dire qu'ils sont extrémophiles, donc par définitions qu'ils peuvent vivre dans des conditions habituellement hostiles à la vie... ben y'a rien à dire, c'est pas les seuls à être extrémophiles, c'est pas les plus extrémophiles des extrémophiles. C'est le groupe frère des arthropodes mais est-ce important ?   Bon ben je dois être très con car la méthode pédagogique de JG ne marche pas avec moi, quand je vais sur Wikipédia, que je me renseigne sur les sujets qu'il évoque... ben rien ne me parait anormal. J'aurais peut-être la curiosité et le courage (la stupidité ?) d'aller jeter un œil à une de ses conférences où il parle du rat-taupe nu pour voir ce qu'il en dit...  En tout cas, bravo pour votre travail et pour ce calme dont je n'aurais certainement pas été capable x')";1;7;0
Sur cette émission vous vous décrédibilisez totalement vous êtes dans l'agressivité et le dédain c'est incroyable. Avant même le début vous saviez exactement se que vous alliez dire vous n'essayez même pas de comprendre le fond de ce qui'il raconte seul la forme vous intéresse.;2;1;0
"Grimmault :"" Vous êtes du JP resucée"" Mendax :"" Je ne suce personne""  #revisionnage";1;0;0
"Le seul intérêt scientifique de cette interview est de donner un nouveau cas d""étude au syndrome 'complotiste'. Bon on va dire que tout cela c'est juste pour l'argent et la recherche du fameux 1/4 d'heure warholien : 15 mn of fame and an eternity of shame.";0;0;0
"Le talent pour l'improvisation de Monsieur Grimault est incroyable. Je ne sais pas s'il a fait des fouilles archéologiques sur le terrain mais dans le monde des idées il utilise allégrement ""la pelle argumentaire"" avec dextérité.  Quel courage d'avoir mené cette entrevue ! Merci beaucoup.  Je vais me regarder ""Stargate"" pour méditer sur tout ça ... :D";0;3;0
"J'ai arrêté à ""Wikipedia, c'est mal"". C'est simplement génial comme outil, on a rapidement l'information qu'on veut et on peut très vite les vérifier dans les sources présentes en bas de la page. Donc au final, les deux sont aussi bornés, un live ennuyeux, donc.";2;0;0
débattre avec lui c'est comme jouer aux échecs avec un pigeon, il va renverser les pièces, chier sur l'échiquier et se pavaner fièrement comme s'il était vainqueur...  je me disais bien que quelque chose clochait dans son film, je comprends mieux maintenant.;13;112;0
1.09 : le temps ne fait rien à l'affaire ...;0;2;0
Félicitations les gars👍👍 d'avoir mis à nu cet escroc;0;3;0
Quel personnage détestable... Big up pour avoir gardé votre calme, j'avoue avoir craqué au bout d'une heure devant sa réthorique moisie de mauvaise foi;1;1;0
Merde, moi qui me disait que j'Étais bien au niveau sophisme et démagogie... Lui c'est un maître dans cet art, il est le dieu de répondre sans donner de réponse.;0;0;0
J'ai pas de mots... quelle patience vous avez eu de supporter un tel numéro ! Le culot, l'orgueil, l'irrespect de cet homme est immonde... il ne comprendrait pas le tiers du quart d'un cours d'egypto de L1...;0;2;0
Je n'arrive pas à me lasser de cette vidéo.;0;1;0
"Comment vous faites pour rester calme ? comment? putain mais ce type est dans la lune bordel, La théorie de la relativité c'est la première théorie à respecter toutes le conditions pour acceptée comme ""vraie"", au secours on dis que ma génération vas être débile, quand je vois de mec comme Grimault là je me demande où on vas tomber.....";0;5;0
Bravo Thomas pour votre patience et surtout votre grande intelligence face à ce phénomène.  Cet homme est infecte et indigeste.;0;4;0
"Moi personnellement je trouve qu'il a pas completement tort le mec, parce que les 2 presentateurs vous avez uniquement pour but de demonter tout ce qu'il dit vous cherchez pas à l'ecouter, deja des le début quand il raconte ce qu'il a fait tu mets ""hors sujet"" sa part deja mal parce que sa demontre que tu ne veux pas l'ecouter ensuite on part sur google earth comme quoi sa tombe dans  l'eau, ok si tu veux mais depuis quand les distances indiquées par google earth sont elles reconnues fiables à 100%? Apres tu dis ""ok si t'es pas allé en egypte tu peux pas parler"" je veux bien mais du coup tu as pas trop d'armes pour le contredire parce que tu contestes les mesures mais toi tu les as pas faites par toi meme non plus, tes references se sont les documentaires et les bouquins que tu as pris sur internet. Tu as aucun contre-argument que tu as en etant aller l'etudier sur le terrain. En gros t'es pareil tu blablates sans preuves.";11;0;0
Je me lasse pas de me faire un petit rappel de vaccin avec cette superbe interwiew de jacquouille la fripouille.;0;4;0
Et donc toujours pas de sources?;1;0;0
Je vais faire un peu de déterrage mais je viens à peine de découvrir cette vidéo. Alors comment dire...c'est ahurissant, j'ai alterné entre exaspération et fou-rires ( la taille des bébés, rat taupe nu, police papyrus) mais je me suis posé une question  au final: comment peut on arriver à tenir deux heures avec une telle mauvaise foi (à moins d'une pathologie...je me pose la question). En tout cas , un chose est sûre : Thomas est ceinture noire de Dalaï lama !!;0;4;0
Tête en coin, réponses en biais, pull de travers, ces chicos d'après un informateur, se rejoignent pile sur la constellation du barbelet, du pop corn du coca, et j'ai rit...Moment de bonheur assuré, ou nausée foudroyante c'est selon, perso je +1 ahahah.;0;0;0
Tout ça pour démontrer que ça peut pas venir des africains un travail si prodigieux.;0;8;0
D'habitude je suis très critique envers vous, on a énormément de point de divergence. Mais là je trouve çà honteux les méthodes de mr Grimault,  attaque verbal, intimidation, réponse hors sujet, pour les questions fermées: soit il répond à cotès, soit il se moque, soit il dit qu'il publiera plus tard, que c'est chez lui...ect... Sa m'a énormement surpris. Et le pire, c'est les attaques personnelles, je pensais pas çà de lui. N'écouter que soit même et jamais ce remettre en question, je trouve çà grave...;0;15;0
C'est un peu comme dans les tribunaux anglosaxons (US) où on cherche à décrédibiliser la partie adverse ^^ on ne cherche pas la vérité ou ses erreurs mais on s'évertue à décrédibiliser l'autre ^^;0;0;0
Rolalah !! Vous êtes patients les gars :{ pouh... moi j'aurais pèté un plomb après 15 minutes grand maximum...;0;3;0
Non mais une page, je vois bien ce que c'est HAAAHA 57:22;0;5;0
Les gars vous avez réinventé la quenelle;0;0;0
Désolé si je spam les com's mais je pense que c'est pas un problème de micro s'il ne comprend pas...;9;1;0
vivement LRDP 2!ont va bien s'amuser...............................;0;1;0
trop de sujets,vive l ufologie et merci a E.T!)))c est du spielberg plus que de la science.je demande perso une analyse complète urinaire ou sanguine sur les toxiques a maitre grimault!;0;0;0
"J'ai découvert en feuilletant mon dictionnaire en ligne favori que le mot ""Grimaud"" était présent.... Définition: Homme pédant et ridicule | mauvais écrivain. Véridique.  Jacques Grimault serait-il un troll depuis le début ?";0;1;0
Salut tout le monde. Bon Mr Grimault vaut ce qu'il vaut mais sincèrement, je crois que vous vous y êtes mal pris, vous ne cessez de vous couper la parole, c'est dommage, ça aurait pu être plus mémorable. Merci pour la vidéo. Peter.;4;0;0
Honnêtement la teb fait preuve de mauvaise foi à plusieurs reprises effectivement tout comme son interlocuteur;2;0;0
Si vous trouvez sa drôle moi sa me rends triste que vous le prenez au sérieux et se moquer de personnes qui essaye de nous ouvrir les yeux mais c'est bien les gens les plus simples et qui ne veulent pas bouger qui ne comprennent pas dommage;1;0;0
Ça dérange personne de regarder un débat dans lequel l'un des intervenant a le pouvoir de couper le micro de l'autre et de mettre des messages en post-prod?  N'importe qui pourrait avoir raison dans ces conditions.;1;1;0
Kernel Panic!;0;0;0
"58:18 ""ho, je ne suce personne monsieur... "" 2017";0;0;0
JG est un pervers narcissique qui se voit gourou numérique et ce pauvre Patrice pooyard semble totalement sous son emprise ... à moins qu'ils fassent la paire !;2;0;0
L'escroquerie Grimault est tellement flagrante et hallucinante que je n'arrive pas à comprendre comment son public puisse tomber dans le panneau.;0;6;0
Je suis en train de terminer la vidéo complète sur Grimault... c'est hal-lu-ci-nant. Une véritable purge. Une souffrance. Un exercice de torture médiévale ou asiatique... mais c'est passionnant ! Je serais INCAPABLE de garder mon calme moi non plus face à un type pareil (condescendant, brouillon, paternaliste, prétentieux, nul, horrible...). Je pense que j'aurais tenu une demie-heure maximum mais arrivé à 50 minutes ça devient un délire total... Rien qu'à avoir écouté ce laxatif cérébral, je pense que j'aurais à peine assez de tout le week-end pour m'en remettre. Mais c'est extraordinaire. Comme exercice méthodologique pour démonter le pseudo-argumentaire des charlatans.  Bravo pour avoir gardé son calme... ce Grimault est au-delà de l'escroquerie. Sa morgue, cette condescendance... c'est... je n'ai pas de mots.;4;2;0
Absolument excellent, rigoureux, parfait exercice.;0;2;0
C'est tellement frustrant. On aimerait l'écouter développer une démonstration complète pour discuter ses thèses.  Mais il trouve systématiquement un moyen de se dérober. Il est fort le bougre.;0;1;0
"Suite a la récente intervention de J.P Adam je suis revenu sur cette émission hallucinante pour tester son hypothèse du "" mot de la fin "" dans un débats opposant : discourt scientifique académique relatif aux connaissances admises  aux idées romanesques et belles histoires qui créent ou embellissent le mystère et donc l’intérêt du publique . Grimault en est la parfaite illustration caricaturale maladive ( peut être que Wikipedia pourra m'éclairer sur cette pathologie ^^) Le syndrome Grimault expliquerait il cette manie qu'il a de monter crescendo dans l'énormité de ses révélations les dissimulant derrière un mystère bien pratique quand il est acculé ?? Ça parait évident , sa méthode et sa conduite éhontée ainsi que la manière qu'i a de monopoliser le dialogue avec le culot digne d'un gourou explique un peu mieux maintenant  comment ce genre de charlatan peut fasciner un public crédule avide de compte de fee  les endormant par de belles phrases . A la limite , plus le discourt est élaboré , moins il a de sens et plus le publique est fasciné , tout l'inverse d'un discourt cohérent argumenté par des faits établis et forcement , par nature,  plus monotone . Je ne sais pas si ça a été volontaire ou non de votre pare , mais la manière que vous avez eux d’anticiper par une excellente préparation la confrontation avec Grimault a permis de le décrédibiliser , de le foutre a poile et en invitant J.P Adam de recadrer ce débat a sens unique .Bien joué !!";3;6;0
Moi ce que j'ai vu, ce sont deux hommes qui essaient de rester calme et polis face à un autre qui veut clairement faire sortir les deux premiers de leurs gonds. Hypocrisie, mensonges, et les gens foncent comme des moutons...;0;4;0
Ahh, sacré Grimault... Il rate pas une occasion pour dire une conneries ce vieux papy dégarni et condescendant. Bravo pour votre sang froid les gars ^^;0;4;0
Je suis restée bouche bée pendant 2h06, je pense qu'il me faudra du temps pour m'en remettre. La seule chose démontrée par cet homme est l’étendue de son ignorance. On reste en haleine pendant 2h et il ne fournit absolument rien!! Champion toutes catégories de la mauvaise foi. Rien de plus que du vent enrobé dans la soie de son arrogance. J'ai adoré votre vidéo sur votre équateur penché, elle prend toute son ampleur avec ce live, vous êtes des génies. Vous faites un travail remarquable, MERCI. Un immense bravo à Acermendax pour sa patience et son calme sous ce flot d'insultes, quel mérite.  Acermendax, Vled, Loki vous êtes mes héros, je vous aime;1;1;0
Ici la question c'est : qui a engagé ces deux charlatans pour uniquement dénigrer JG en remettant en cause ses Recherches ? S'il ne veut pas révéler ses sources mais Cherchez aussi et après vous lui foutez la Paix !!!!;3;0;0
J'ai souvent trouvé vos vidéo très bonne mais regrettais un peu votre condescendance (cela dit je serai pire que vous a votre place |) ). Mais là, chapeau pour votre calme et votre patiente face a tant de mauvaise foi. Et en plus vous avez très bien évité tous les pièges rhétoriques dans les quels il a désespérément essayé de vous faire tomber. Ce qui m'attriste c'est que certain se feront avoir par la rhétorique absurde de Grimault. Mais il sait se qu'il fait. Ses méthodes de persuasions sont très au point et travaillés.A tel point qu'il n'a, en plus de 2h, jamais répondu a une question. Pas une! Donc aucun doute possible, il sait qu'il ment de façon éhonté pour gagner de l'argent. rien a voir avec les naïfs de bonne foi;0;13;0
Thomas et toute l'Equipe de la tronche en Biais un grand merci bon courage super boulôt et vraiment vous avez eu du cran.;0;1;0
Parler à un con c'est  un peu comme ce masturber avec un râpe à fromage: beaucoup de souffrance pour peu de résultat. PIERRE DESPROGES;0;1;0
"Il est bien connu que les égyptiens de l'antiquité ont inventé une sorte ""d'OMS"" et qu'ils ont cachés des papyrus  dans le cœur d'une pyramide où étaient inscrits les donnés indiquant la taille et le poids de tout les nouveaux-nés de l'époque antique ! Il faut aller en Egypte pour aller voir ces sources c'est là où elles sont ! voyons !";1;5;0
patou pouillard et jak grimault ont divorcé depuis;0;1;0
l'EGO malade,en acier trempé et inébranlable dans toute sa laideur...;0;1;0
mais monsieur grimault, votre livre je veux le voir !;0;0;0
"Les mecs se sont bien foutus de Jack Grimault et ce qu'il a fait c'était plutôt des réations à ce qu'il aurait vu comme des attaques, regardez par exemple à ma minute: 1:09:14 ou on parle de Brosseur qui a "" démontré que le pyramidion fait 1 metre de long "" alors là personne n'est intervenu pour dire qu'il a été modifié ? pourquoi ? est ce du troll ? et je trouve que les commentaires comme dans 1:24:12 sont inutiles  .";5;0;0
Après avoir visionner ces deux heures d'interview avec monsieur Jacques Grimault en écoutant ces soi-disants faits et arguments (qui par ailleurs ne m'a pas du tout convaincu malheureusement), je tiens à remercier les personnes ayant fait l'effort d'organiser cet échange et la patience qu'ils ont eu d'avoir écouter autant d’inepties. Merci!;0;4;0
Je n'avais vu qu'une partie de l'interview mais après l'avoir visionnée en entier et plusieurs fois pour préparer un article sur Grimault, je dois dire que je suis stupéfié de l'incroyable patience de Thomas face à ce rigolo. C'est tout simplement incroyable de tenir deux heures à ce rythme face à quelqu'un qui ment, qui noie le poisson, qui se débrouille pour se poser en accusateur et en plus qui vous insulte. J'ai bu à votre santé, c'est un exploit.;1;2;0
"....J'ai de plus en plus honte d'avoir un jour cru à cette vidéo des pyramides. Ho mon dieu... ....On m'explique ce qu'est la ""valeur chimique"" de mesure des bébé? Jépakompri. En tout cas, respect à vous, beaucoup auraient craqué avant la fin. Vous êtes resté correct. (Pas impeccables, mais bon, faut pas pousser, vous n’êtes pas des robots.) Bah moi j'vois pas le problème entre Darwin et le rat taupe nu.";0;1;0
"Tout les petits ""d'accord"" lâché par Mendax à chaque attaque de Grimault sont d'une douceur 😍";2;34;0
Question au docteur en bio (Thomas): comment le darwinisme explique-t-il l'existence de l'estomac social trouvé chez les abeilles, fourmis, et autres  espèces sociales?;11;0;0
"Sincèrement...votre vidéo c'est: ""qui as la plus grosse"". Vous êtes pathétiques. Votre ton suffisant, votre croyance en la ""zététique"", oui, c'est aussi une croyance, vous rend ridicule, prétentieux et, franchement, insupportable. Que Grimault et ses acolytes soient des ""gentils dingues"", OK ! Mais sur le plan de la communication, vous êtes mauvais, très mauvais. Et cette vidéo ""Ah, on est content , on a la plus grosse"", est chiante à mourir. En plus, face à ses imposteurs, ce n'est pas très difficile de jouer les ""scientifiques"" !!!";1;0;0
"en tout cas bravo les gars pour avoir démasqué les ""approximations"" de ce Mr Grimault qui ne semble être qu'un bateleur de foire";0;5;0
La fin la plus épique EVEEEEER! Bonne soiree!!!;0;1;0
C est vrai qu avec lui la théorie de Darwin est erronée car ce Monsieur existe...  Et c est pas naturel.;1;7;0
La vidéo la plus wtf que j ai vu sur Youtube et franchement ce Mr Mytheau ne mérite pas de faire ni de conférences, ni d interview ni que dalle.;0;4;0
20 novembre 2035 et toujours pas de film...;0;1;0
épisode culte;0;2;0
Un dialogue de sourds pendant 2 heures...;11;0;0
vled l'empaleuse parle peu mais dit beaucoup de bêtises dixit Jacques motgris;0;0;0
"Ce documentaire est une énorme arnaque. C'est un concentré de mensonges, de raisonnements par l'absurde, d'omissions, d'erreurs et de calculs faux. Ils ont même été jusqu'à inventer carrément certaines de leurs ""preuves"". Et le tout vous est servi avec une bonne grosse dose de victimisation pour se rendre plus attrayant en se prétendant opprimé par un complot imaginaire de l'archéologie. En fait c'est l'exemple parfait de tout ce que vous devez éviter de faire si vous vous intéressez sérieusement au sujet. Quelqu'un a expliqué pourquoi: https://scientos.wordpress.com/";0;5;0
Ces dix dernières minutes sont excellentes 😂😂😂  Mention spéciale à Aristote, qui, finalement, n'aura pas été cité.;0;5;0
Chapeau les gars !!! Hélas, et malheureusement, malgré cette mise à nu, y aura toujours des personnes d accord avec lui. C est à ce demander si nous tous avons les même capacités de compréhension. C est toujours un délice de vous écouter. Merci.;0;4;0
"Merci pour cette video !   J'avoue ! Le film LRDP m'a donné envie d'y croire mais ses ""démonstrations"" mathématiques imbuvables j'ai pas eu envie d'essayer de les comprendre. Pourquoi ces mesures avec ces rapports ??  J'avais vraiment le fantasme que Grimault aurai pu démontrer quelque chose d'extraordinaire !   BAH OUE ! Il l'a fait ! il s'est montré ! Ce mec est extraordinnaire.... voir extraterrestre !";1;2;0
Putain de merde! 😂😂😂 Votre sang froid est magnifique;0;4;0
Je reviens un an plus tard pour écouter la fin et c'est toujours aussi insupportable d'écouter JG. Encore 23 mn à tenir, c'est un gros défi.;2;11;0
Chapeau bas messieurs ( les mots me manquent ) je suis curieux de savoir si Florent Martin a visionné cela et si il vous a appelé pour féliciter votre sang froid  si l'on pouvez faire des standing ovation sur youtube ...;0;3;0
mais quel horreur ce type ..;0;1;0
plus j’écoute la vidéo plus je suis hors de mois se Mr grimault est un tarré il se prend pour un scientifique il est malade la je suis hors de mois!!!!! c'est un gouroux  sectaire point!!!!;0;1;0
ouuuuhhh la sa pique les oreilles les conneries aussi ce monsieur que vous avez interviewer et complètement malade narcissique manipulateur vous avez beaucoup de courage surtout avec les casques pose aux oreilles elles ont du saigner pendant un petits moments en tous cas vôtre chaine est extra et super inintéressante merci de mettre a jour les charlatant gourous qui utilise la science pour pour faire valoir leur psychopathie chronique....Jacques Grimault est sérieusement atteint de mythomanie sévère...il est très dangereux se monsieur...;0;5;0
Bon en gros, le mec il a tout un tas de thèse et se dit scientifique. Il dit que tout un tas de mec a tord mais que lui il a raison. Il donne pas ses sources, et il nous demande à nous simples lambda de faire nos recherches et trancher à partir de rien...en gros, on fait son taf si on veut savoir s'il a raison ou pas...  Bonjour la pédagogie ! On se croirait à Arkham !;0;7;0
